"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15","DYCOL16","DYCOL17","DYCOL18","DYCOL19","DYCOL20","DYCOL21","DYCOL22","DYCOL23","DYCOL24","DYCOL25","DYCOL26","DYCOL27","DYCOL28","DYCOL29","DYCOL30","DYCOL31","DYCOL32","DYCOL33","DYCOL34","DYCOL35","DYCOL36"
"023091076",5,"05","130",2,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,1,"03","09"
"023091079",5,"03","100",2,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","09"
"023091084",3,"03","060",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08"
"023081074",1,"03","055",3,"01",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023091093",1,"04","085",3,"01",NA,1,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023091094",3,"03","058",3,"01",NA,1,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023091095",3,"02","055",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023091086",1,"03","053",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023091088",4,"04","090",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023091087",1,"03","060",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023091097",1,"04","160",3,"01",NA,NA,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","09"
"023101116",1,"03","044",3,"01",NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023101117",1,"03","058",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023121123",4,"02","045",3,"01",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023121124",1,"03","062",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023121121",1,"02","088",3,"01",NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023121122",1,"03","078",3,"01",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023121125",1,"04","095",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023091091",1,"03","085",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023091092",1,"03","050",3,"01",1,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023091096",1,"03","060",3,"01",NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023091098",1,"03","075",3,"06",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023091099",3,"03","070",3,"01",NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023091100",1,"04","110",3,"01",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023091101",1,"04","085",3,"01",NA,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,1,"03","10"
"023091103",4,"04","064",1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023091104",3,"03","055",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
"023091108",4,"04","085",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023091110",4,"04","170",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","08"
"023101113",1,"03","080",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023101114",3,"03","075",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023101115",3,"03","070",3,"06",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023101118",1,"04","080",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023101119",1,"04","114",3,"01",NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023101120",1,"03","050",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023091102",1,"03","090",1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023091105",1,"03","054",1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,1,"03","10"
"023091106",6,"04","120",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023091107",1,"04","100",3,"01",1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023091109",1,"05","120",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"01","08"
"023101112",1,"04","140",3,"01",1,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023101111",1,"05","140",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023061041",1,"03","055",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023061042",3,"02","050",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023061043",1,"03","080",3,"01",NA,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023061044",1,"03","060",3,"01",NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023061045",1,"03","080",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023051031",3,"03","030",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023051032",3,"02","030",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023051033",1,"03","070",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023051034",3,"03","085",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023051035",1,"04","070",1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023051036",1,"04","120",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023051037",6,"03","100",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08"
"023051038",1,"05","070",3,"01",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023051039",1,"03","060",3,"02",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023051040",1,"05","200",3,"02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08"
"023031026",1,"04","096",1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023031027",1,"04","096",1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"04","11"
"023031028",1,"04","096",1,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023031029",1,"04","105",1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023031030",1,"04","096",1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023061047",1,"03","050",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"023061046",1,"03","035",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"023061048",1,"02","017",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"023061049",4,"04","060",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
"023061050",1,"03","070",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"023131141",4,"03","050",3,"07",NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"023131142",1,"03","060",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023131143",1,"04","100",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023131144",3,"03","050",3,"01",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"023131145",1,"03","060",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023131146",1,"03","060",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023131147",1,"03","070",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"023131148",3,"04","100",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023131149",3,"02","025",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"023131150",3,"03","050",3,"01",1,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023121126",1,"03","081",3,"01",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023121127",1,"03","090",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023121128",3,"03","080",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023121129",1,"03","080",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023121130",1,"03","090",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023121131",1,"04","110",3,"01",NA,NA,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023121132",1,"03","075",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023121133",1,"03","060",3,"01",1,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023121134",1,"03","040",3,"01",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023121135",1,"03","090",3,"01",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023121136",1,"05","105",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023121137",1,"04","100",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023121138",3,"03","060",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023121139",1,"04","120",3,"01",NA,NA,NA,1,1,NA,1,1,NA,1,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023121140",1,"04","100",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023092110",1,"04","100",1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,1,"03","10"
"023092109",3,"04","110",1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,1,"03","09"
"023092108",3,"04","100",1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,1,"03","09"
"023092107",3,"04","100",1,NA,1,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,1,"03","09"
"023092106",3,"04","120",1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023032015",4,"03","050",3,"01",NA,NA,NA,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"023032014",4,"03","040",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"023032013",4,"03","035",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"023032012",1,"03","050",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023032011",1,"04","080",3,"01",NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023032020",4,"03","080",3,"01",NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023032019",1,"02","060",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023032017",1,"04","080",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023032018",3,"03","060",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023032016",6,"01","012",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,"03","08"
"023092090",3,"02","035",3,"01",NA,NA,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023092089",1,"03","060",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023092088",1,"01","012",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023092087",3,"03","100",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023092086",1,"04","090",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023082065",1,"04","090",3,"01",1,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023082063",1,"03","060",3,"02",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08"
"023122126",1,"04","096",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023082062",1,"04","088",3,"01",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023082064",6,"02","014",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023122130",1,"03","098",3,"01",NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023122128",7,"05","075",3,"01",1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023122127",1,"04","093",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023092096",1,"04","110",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023082059",3,"03","075",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023082058",1,"03","100",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023082057",1,"04","100",3,"02",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023082056",1,"03","080",3,"01",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"023082060",1,"03","098",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023092097",1,"04","075",1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023122129",1,"06","130",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023092075",5,"04","110",3,"01",1,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","09"
"023092074",5,"04","100",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","09"
"023092073",5,"04","125",2,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","09"
"023092071",5,"04","130",2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","09"
"023092098",1,"05","120",1,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"023092072",5,"04","128",2,NA,NA,NA,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","09"
"023122125",1,"03","060",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023122123",1,"03","065",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023122122",1,"03","072",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023122121",3,"03","060",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"023122124",1,"04","090",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"023022010",1,"05","122",3,"01",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023022009",2,"04","120",3,"01",NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"023022008",1,"04","070",3,"01",NA,1,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08"
