"ADDRESS","COL01","COL03","COL04","COL05","COL06","COL07","COL08","COL09","COL10"
"000042062","06",3,2,"10",1,1,"13",4,4
"000042063","01",1,1,"65",2,NA,NA,1,1
"000032048","01",1,1,"63",1,2,"91",1,1
"000032048","02",2,2,"57",2,NA,NA,1,1
"000032048","03",3,1,"18",1,2,"16",1,4
"000032048","04",3,2,"13",1,1,"15",4,4
"000042063","02",2,2,"54",2,NA,NA,5,1
"000042063","03",3,1,"19",1,2,"23",1,4
"000042063","04",3,2,"17",1,2,"47",5,4
"000042061","01",1,1,"50",1,2,"91",1,1
"000042061","02",2,2,"47",2,NA,NA,5,1
"000042061","03",3,1,"17",1,2,"23",1,4
"000042061","04",3,2,"20",1,2,"16",5,4
"000062078","01",1,1,"45",2,NA,NA,1,1
"000062078","02",2,2,"43",2,NA,NA,5,1
"000062078","03",2,2,"35",2,NA,NA,5,1
"000062078","04",3,1,"22",2,NA,NA,1,1
"000062078","05",3,2,"16",2,NA,NA,5,4
"000062078","06",3,2,"13",2,NA,NA,5,4
"000042063","05",3,1,"10",1,1,"14",4,4
"000042065","01",1,1,"43",2,NA,NA,1,1
"000042065","02",2,2,"38",2,NA,NA,5,1
"000042065","03",3,1,"18",1,2,"23",1,4
"000042065","04",3,1,"14",1,2,"22",2,4
"000042065","05",3,1,"11",1,1,"13",4,4
"000042065","06",3,2,"16",1,2,"16",5,4
"000042064","01",1,1,"38",1,2,"33",1,1
"000042064","02",2,2,"30",2,NA,NA,1,1
"000042064","03",3,2,"13",1,1,"22",4,4
"000042064","04",3,1,"06",2,NA,NA,NA,NA
"000062078","07",3,1,"10",2,NA,NA,6,4
"000062078","08",3,2,"06",2,NA,NA,NA,NA
"000062078","09",3,1,"03",NA,NA,NA,NA,NA
"000062078","10",3,1,"17",1,2,"12",1,4
"000062078","11",3,1,"14",1,2,"14",1,4
"000062078","12",3,2,"12",2,NA,NA,5,4
"000062078","13",3,1,"10",1,2,"12",6,4
"000062080","01",1,1,"33",1,2,"22",1,1
"000062080","02",2,2,"27",1,2,"16",1,1
"000062080","03",3,1,"07",2,NA,NA,NA,NA
"000062079","01",1,1,"43",2,NA,NA,1,1
"000062079","02",2,2,"39",2,NA,NA,5,1
"000062079","03",3,2,"09",1,1,"12",NA,NA
"000062079","04",3,1,"12",1,1,"14",4,4
"000042051","01",1,1,"42",2,NA,NA,1,1
"000042051","02",2,2,"36",1,2,"12",5,1
"000012023","01",1,1,"45",1,2,"16",1,2
"000012023","02",3,2,"20",1,2,"16",5,4
"000012023","03",3,2,"21",1,2,"23",5,4
"000012023","04",3,1,"12",1,1,"12",4,4
"000012024","01",1,2,"68",2,NA,NA,3,2
"000012025","01",1,1,"48",1,2,"16",1,1
"000012025","02",2,2,"50",2,NA,NA,5,1
"000012025","03",3,1,"22",1,2,"23",1,4
"000012025","04",3,2,"18",1,1,"42",4,4
"000012025","05",3,1,"17",1,1,"44",4,4
"000062082","01",1,1,"70",1,2,"91",1,1
"000062082","02",2,2,"65",2,NA,NA,5,1
"000012010","01",1,1,"56",1,2,"91",1,1
"000012010","02",2,2,"54",2,NA,NA,1,1
"000012010","03",3,1,"21",1,2,"16",1,4
"000012010","04",3,2,"19",1,2,"43",1,4
"000012010","05",3,2,"16",1,2,"23",5,4
"000012010","06",3,2,"16",1,2,"23",5,4
"000062083","01",1,2,"73",2,NA,NA,3,2
"000062084","01",1,1,"75",1,2,"91",1,2
"000062084","02",3,2,"41",2,NA,NA,5,4
"000012006","01",1,1,"40",2,NA,NA,1,1
"000062081","01",1,2,"68",2,NA,NA,3,2
"000012006","02",2,2,"35",2,NA,NA,1,1
"000012006","03",3,1,"20",1,2,"23",1,4
"000012006","04",3,2,"18",1,2,"21",1,4
"000012006","05",3,1,"15",1,1,"22",4,4
"000012006","06",3,2,"13",1,1,"21",4,4
"000012007","01",1,1,"30",1,2,"33",2,1
"000012007","02",2,2,"20",1,2,"16",5,1
"000012007","03",3,2,"03",NA,NA,NA,NA,NA
"000012008","01",1,1,"60",2,NA,NA,1,1
"000012008","02",2,2,"58",2,NA,NA,5,1
"000012008","03",3,2,"19",1,1,"42",4,4
"000012009","01",1,1,"30",1,2,"22",1,1
"000012009","02",2,2,"25",1,2,"12",5,1
"000012009","03",3,1,"07",2,NA,NA,NA,NA
"000012009","04",3,1,"01",NA,NA,NA,NA,NA
"000012021","01",1,1,"68",1,2,"91",1,1
"000012021","02",2,2,"63",2,NA,NA,5,1
"000012021","03",3,2,"31",1,2,"23",5,4
"000012021","04",3,2,"28",1,2,"23",5,4
"000072096","01",1,1,"62",1,2,"91",1,1
"000072096","02",2,2,"54",2,NA,NA,5,1
"000072096","03",3,1,"15",1,1,"23",4,4
"000012022","01",1,1,"62",1,2,"91",1,1
"000012022","02",2,2,"57",2,NA,NA,5,1
"000012022","03",3,1,"15",1,1,"23",4,4
"000012022","04",3,2,"20",1,1,"61",4,4
"000012022","05",6,2,"97",2,NA,NA,6,2
"000072097","01",1,1,"70",2,NA,NA,3,1
"000072098","01",1,1,"65",2,NA,NA,1,1
"000072098","02",2,2,"50",2,NA,NA,5,1
"000072098","03",3,2,"20",1,2,"16",5,4
"000072099","01",1,1,"37",1,2,"16",1,1
"000072099","02",2,2,"35",1,2,"04",5,1
"000072099","03",3,2,"15",1,1,"41",4,4
"000072099","04",3,1,"13",1,1,"21",4,4
"000072099","05",3,1,"12",1,1,"21",4,4
"000072100","01",1,1,"60",2,NA,NA,1,1
"000072100","02",2,2,"54",2,NA,NA,1,1
"000072100","03",3,2,"17",1,2,"16",5,4
"000072100","04",3,1,"14",1,1,"22",4,4
"000012036","01",1,2,"74",2,NA,NA,3,2
"000012037","01",1,1,"73",2,NA,NA,1,1
"000062085","01",1,1,"65",1,2,"91",1,1
"000042051","03",3,2,"17",1,1,"42",4,4
"000042051","04",3,1,"16",1,1,"42",4,4
"000042051","05",3,2,"13",1,1,"22",4,4
"000042052","01",1,1,"65",1,2,"91",1,1
"000042052","02",2,2,"56",1,2,"91",1,1
"000042052","03",3,2,"27",1,2,"23",1,4
"000042052","04",3,2,"23",1,2,"23",5,4
"000042052","05",3,2,"17",1,1,"42",4,4
"000042052","06",3,1,"15",1,1,"23",4,4
"000042053","01",1,2,"60",2,NA,NA,3,2
"000042053","02",3,1,"26",1,2,"62",2,1
"000042053","03",3,1,"24",1,2,"23",1,4
"000042053","04",3,1,"16",1,1,"22",4,4
"000042054","01",1,1,"65",2,NA,NA,1,1
"000042054","02",2,2,"51",2,NA,NA,5,1
"000042054","03",3,2,"15",1,1,"23",4,4
"000042054","04",3,2,"12",1,1,"15",4,4
"000042055","01",1,2,"69",2,NA,NA,3,2
"000012037","02",2,2,"45",2,NA,NA,5,1
"000012038","01",1,1,"69",2,NA,NA,3,1
"000012038","02",2,2,"70",2,NA,NA,5,1
"000012038","03",3,2,"42",1,2,"16",5,4
"000012038","04",3,2,"40",1,2,"16",1,4
"000012038","05",3,2,"32",1,2,"16",5,4
"000012038","06",3,2,"28",1,2,"16",5,4
"000012040","01",1,1,"78",2,NA,NA,1,1
"000012040","02",2,2,"81",2,NA,NA,5,1
"000012039","01",1,1,"63",2,NA,NA,1,1
"000062066","01",1,1,"36",1,2,"16",1,1
"000062066","02",2,2,"30",1,2,"12",5,1
"000062066","03",3,1,"13",1,1,"22",4,4
"000062066","04",3,1,"10",1,1,"14",4,4
"000072097","02",2,2,"65",2,NA,NA,5,1
"000062067","01",1,1,"67",2,NA,NA,3,1
"000062067","02",2,2,"61",2,NA,NA,5,1
"000062067","03",3,2,"27",1,2,"23",5,4
"000062070","01",1,2,"60",2,NA,NA,3,2
"000062070","02",3,1,"22",1,2,"43",1,4
"000062070","03",3,2,"26",1,2,"23",5,4
"000062070","04",3,2,"19",1,1,"48",4,4
"000062069","01",1,2,"58",2,NA,NA,3,2
"000062069","02",3,2,"30",1,1,"41",4,4
"000062085","02",2,2,"62",2,NA,NA,5,1
"000062085","03",3,2,"24",2,NA,NA,5,1
"000062068","01",1,1,"75",2,NA,NA,3,1
"000062066","05",3,2,"12",1,1,"15",4,4
"000062066","06",3,1,NA,NA,NA,NA,NA,NA
"000062085","04",3,1,"19",1,2,"41",1,4
"000062085","05",3,1,"18",1,2,"23",1,4
"000072089","01",1,1,"62",2,NA,NA,1,1
"000072089","02",2,2,"63",2,NA,NA,1,1
"000072089","03",3,1,"25",1,2,"16",1,1
"000042056","01",1,1,"56",2,NA,NA,1,1
"000042056","02",2,2,"47",2,NA,NA,5,1
"000042056","03",3,2,"25",1,2,"23",5,4
"000042056","04",3,1,"20",1,2,"43",1,4
"000042056","05",3,2,"18",1,2,"42",5,4
"000042056","06",3,2,"16",1,1,"48",4,4
"000042057","01",1,1,"32",1,2,"52",1,1
"000042057","02",2,2,"24",1,2,"13",5,1
"000042057","03",3,1,"06",1,1,"11",NA,NA
"000042058","01",1,1,"46",1,2,"16",1,1
"000042058","02",2,2,"38",1,2,"13",5,1
"000042058","03",3,1,"20",1,1,"61",4,4
"000042058","04",3,1,"18",1,1,"44",4,4
"000042058","05",6,2,"62",2,NA,NA,5,2
"000042059","01",1,1,"51",1,2,"91",1,1
"000042059","02",2,2,"40",1,2,"13",5,1
"000042059","03",3,2,"16",1,2,"22",5,4
"000042059","04",3,1,"14",1,2,"21",2,4
"000072087","01",1,1,"34",1,2,"16",1,1
"000072087","02",2,2,"33",1,2,"16",5,1
"000072087","03",3,1,"06",2,NA,NA,NA,NA
"000072087","04",3,1,"12",1,1,"22",4,4
"000072088","01",1,1,"31",1,2,"39",1,1
"000072088","02",2,2,"21",1,2,"42",1,1
"000022042","01",1,1,"48",2,NA,NA,1,1
"000012013","01",1,2,"68",2,NA,NA,3,2
"000012015","01",1,2,"75",2,NA,NA,3,2
"000072089","04",3,2,"30",2,NA,NA,5,4
"000072089","05",3,2,"19",1,2,"23",5,1
"000072089","06",3,1,"15",1,2,"22",1,4
"000072089","07",3,2,"18",1,2,"47",5,4
"000072089","08",4,2,"18",1,2,"23",5,1
"000022042","02",2,2,"34",2,NA,NA,5,1
"000022042","03",3,1,"16",1,2,"23",1,4
"000022042","04",3,2,"15",1,1,"41",4,4
"000022042","05",3,2,"13",1,1,"22",4,4
"000022042","06",3,2,"08",1,1,"13",NA,NA
"000022043","01",1,2,"67",2,NA,NA,3,1
"000072101","01",1,1,"75",2,NA,NA,1,1
"000022044","01",1,1,"40",1,2,"16",1,1
"000072086","01",1,1,"36",1,2,"16",1,1
"000072086","02",2,2,"34",1,2,"16",5,1
"000072086","03",3,2,"14",1,1,"22",4,4
"000072086","04",3,2,"10",1,1,"15",4,4
"000072086","05",3,2,"06",2,NA,NA,NA,NA
"000022044","02",2,2,"31",1,2,"22",5,1
"000022044","03",3,1,"13",1,1,"22",4,4
"000012011","01",1,1,"70",1,2,"91",1,1
"000012011","02",2,2,"64",2,NA,NA,5,1
"000012011","03",3,2,"22",1,1,"61",4,4
"000012026","01",1,1,"39",1,2,"16",1,1
"000012014","01",1,2,"82",2,NA,NA,3,2
"000022045","01",1,2,"88",2,NA,NA,3,2
"000012026","02",2,2,"39",1,2,"16",5,1
"000012026","03",3,1,"17",1,1,"46",4,4
"000012026","04",3,2,"11",1,1,"15",4,4
"000012027","01",1,1,"50",2,NA,NA,1,1
"000012027","02",2,2,"46",2,NA,NA,5,1
"000012027","03",3,1,"23",1,2,"23",1,4
"000012027","04",3,2,"19",1,2,"42",5,4
"000012027","05",3,1,"16",1,2,"23",1,4
"000012027","06",3,2,"13",1,1,"21",4,4
"000012028","01",1,1,"42",1,2,"16",1,1
"000012028","02",2,2,"39",1,2,"12",5,1
"000012028","03",3,1,"17",1,2,"22",1,4
"000012028","04",3,1,"13",1,1,"22",4,4
"000022041","01",1,2,"24",1,2,"16",1,2
"000022041","02",3,2,"01",NA,NA,NA,NA,NA
"000022041","03",3,1,"04",NA,NA,NA,NA,NA
"000012028","05",3,2,"16",1,1,"42",4,4
"000012029","01",1,1,"33",1,2,"16",1,1
"000012029","02",2,2,"30",1,2,"16",5,1
"000012029","03",3,1,"05",NA,NA,NA,NA,NA
"000012029","04",3,1,"12",1,1,"21",4,4
"000012030","01",1,1,"34",2,NA,NA,1,1
"000012030","02",2,2,"30",1,2,"16",5,1
"000012030","03",3,1,"12",1,1,"21",4,4
"000012030","04",3,1,"08",1,1,"12",NA,NA
"000012030","05",3,1,"06",2,NA,NA,NA,NA
"000072101","02",2,2,"73",2,NA,NA,6,1
"000072101","03",2,2,"42",2,NA,NA,5,1
"000072102","01",1,1,"48",1,2,"16",1,1
"000072102","02",2,2,"45",2,NA,NA,5,1
"000072102","03",3,2,"18",1,2,"22",5,4
"000042060","01",1,1,"38",1,2,"23",1,1
"000042060","02",2,2,"30",1,2,"02",5,1
"000042060","03",3,1,"10",1,1,"15",4,4
"000072102","04",3,2,"14",1,2,"23",5,4
"000072102","05",3,2,"12",1,1,"22",4,4
"000072102","06",3,2,"09",1,1,"12",NA,NA
"000072102","07",3,1,"23",1,2,"21",1,1
"000072102","08",4,2,"24",1,2,"16",5,1
"000072105","01",1,1,"40",1,2,"16",1,1
"000072105","02",2,2,"35",1,2,"12",1,1
"000072105","03",3,2,"16",1,1,"41",4,4
"000072105","04",3,1,"13",1,1,"21",4,4
"000072105","05",3,2,"12",1,1,"15",4,4
"000072105","06",3,1,"08",1,1,"12",NA,NA
"000042059","05",3,2,"12",1,2,"22",5,4
"000072103","01",1,1,"55",2,NA,NA,1,1
"000072103","02",2,2,"51",2,NA,NA,5,1
"000072104","01",1,1,"56",2,NA,NA,1,1
"000072104","02",2,2,"54",2,NA,NA,5,1
"000072104","03",3,1,"23",1,2,"23",2,4
"000072104","04",3,2,"17",1,2,"16",5,4
"000072104","05",3,1,"21",2,NA,NA,6,4
"000042060","04",3,2,"05",NA,NA,NA,NA,NA
"000012012","01",1,1,"51",2,NA,NA,1,1
"000012012","02",2,2,"41",2,NA,NA,5,1
"000012012","03",3,1,"26",1,2,"23",1,4
"000012012","04",3,1,"21",1,2,"23",1,4
"000012012","05",3,1,"15",1,1,"42",4,4
"000012004","02",4,2,"18",1,2,"22",1,1
"000012006","07",3,1,"12",1,1,"15",4,4
"000012021","05",3,2,"17",1,1,"48",4,4
"000012039","02",2,2,"50",2,NA,NA,5,1
"000012039","03",3,1,"23",1,2,"16",1,4
"000012039","04",3,1,"22",1,2,"16",1,4
"000012039","05",3,1,"19",1,2,"21",1,4
"000012039","06",3,1,"15",1,2,"21",1,4
"000012039","07",3,1,"12",1,1,"22",4,4
"000042059","06",3,2,"09",1,1,"13",NA,NA
"000042059","07",3,2,"06",2,NA,NA,NA,NA
"000062078","14",3,2,"08",2,NA,NA,NA,NA
"000062078","15",3,1,"06",2,NA,NA,NA,NA
"000062078","16",4,2,"16",2,NA,NA,5,1
"000072088","03",3,1,"02",NA,NA,NA,NA,NA
"000072088","04",6,2,"60",2,NA,NA,5,2
"000072090","01",1,1,"60",2,NA,NA,1,1
"000072090","02",2,2,"42",2,NA,NA,5,1
"000072090","03",3,2,"22",1,2,"42",3,2
"000072090","04",3,2,"13",1,1,"22",4,4
"000072090","05",5,1,"04",NA,NA,NA,NA,NA
"000072090","06",6,2,"82",2,NA,NA,6,2
"000012001","07",3,1,"19",1,2,"22",1,4
"000072110","03",3,1,"06",2,NA,NA,NA,NA
"000062085","06",3,2,"15",1,2,"21",5,4
"000072086","06",3,2,"01",NA,NA,NA,NA,NA
"000012020","05",3,1,"14",1,1,"22",4,4
"000062071","01",1,1,"35",2,NA,NA,1,1
"000062071","02",2,2,"30",2,NA,NA,1,1
"000062071","03",3,2,"10",1,1,"13",4,4
"000062071","04",3,2,"08",1,1,"12",NA,NA
"000062071","05",3,1,"05",NA,NA,NA,NA,NA
"000062073","01",1,1,"25",1,2,"23",1,1
"000062073","02",2,2,"23",1,2,"12",5,1
"000062073","03",3,1,"05",NA,NA,NA,NA,NA
"000062073","04",3,1,"02",NA,NA,NA,NA,NA
"000062075","01",1,1,"35",2,NA,NA,1,1
"000062075","02",2,2,"25",2,NA,NA,1,1
"000062075","03",3,2,"08",1,2,"12",NA,NA
"000062075","04",3,2,"05",NA,NA,NA,NA,NA
"000062072","01",1,1,"47",2,NA,NA,1,1
"000062072","02",2,2,"45",2,NA,NA,5,1
"000062072","03",3,1,"16",1,1,"21",4,4
"000062072","04",3,2,"23",2,NA,NA,5,4
"000062072","05",3,1,"12",1,1,"21",4,4
"000072109","03",3,1,"12",1,1,"15",4,4
"000062074","01",1,1,"45",2,NA,NA,1,1
"000062074","02",2,2,"42",2,NA,NA,1,1
"000062074","03",3,2,"17",1,2,"13",1,4
"000062074","04",3,2,"16",1,1,"23",4,4
"000062074","05",3,2,"15",1,2,"16",1,4
"000062074","06",3,2,"14",1,2,"16",5,4
"000062074","07",3,2,"13",1,1,"22",4,4
"000062074","08",3,1,"09",1,1,"13",NA,NA
"000062074","09",3,1,"08",1,1,"12",NA,NA
"000072109","04",3,2,"06",2,NA,NA,NA,NA
"000032050","01",1,2,"83",2,NA,NA,3,2
"000033049","01",1,1,"71",1,2,"91",3,1
"000033049","02",2,2,"64",1,2,"91",5,1
"000033049","03",3,2,"22",1,2,"16",5,4
"000033050","01",1,1,"68",1,2,"91",3,1
"001042017","02",2,2,"35",2,NA,NA,1,1
"001042017","03",3,1,"18",1,2,"21",1,4
"001042017","04",3,2,"17",1,2,"15",5,4
"001042017","05",3,1,"14",1,1,"14",4,4
"001042017","06",3,1,"07",1,1,"11",NA,NA
"001022009","01",1,1,"67",2,NA,NA,1,1
"001022009","02",2,2,"65",2,NA,NA,1,1
"001042016","01",1,1,"21",1,2,"22",1,1
"001042016","02",2,2,"18",1,2,"15",5,1
"001042016","03",3,2,"02",NA,NA,NA,NA,NA
"001042016","04",3,2,NA,NA,NA,NA,NA,NA
"001042018","01",1,1,"33",1,2,"15",1,1
"001042018","02",2,2,"29",1,2,"15",5,1
"001042022","01",1,1,"71",2,NA,NA,1,1
"001042022","02",2,2,"64",2,NA,NA,1,1
"001042022","03",3,1,"23",1,1,"61",4,4
"001042023","01",1,1,"50",2,NA,NA,1,1
"001042023","02",2,2,"47",2,NA,NA,5,1
"001042021","01",1,1,"53",1,2,"16",1,1
"001042021","02",2,2,"54",2,NA,NA,5,1
"001042021","03",3,1,"24",1,2,"15",6,1
"001042021","04",3,1,"24",1,2,"62",1,1
"001042021","05",3,2,"21",1,2,"49",1,4
"001042021","06",4,2,"25",1,2,"13",5,1
"001042021","07",4,2,"22",1,1,"61",4,1
"001142107","01",1,1,"33",1,2,"22",1,1
"001142107","02",2,2,"30",1,2,"14",1,1
"001142107","03",3,2,"10",1,1,"14",4,4
"001142107","04",3,2,"04",NA,NA,NA,NA,NA
"001042023","03",3,1,"24",1,2,"23",1,1
"001042023","04",3,1,"26",1,2,"16",1,1
"001042023","05",4,2,"21",1,2,"05",1,1
"001042023","06",5,1,"06",1,1,"11",NA,NA
"001042023","07",3,1,"13",1,2,"16",1,4
"001042023","08",4,2,"19",1,2,"21",5,1
"001092075","01",1,1,"56",1,2,"14",1,1
"001092075","02",2,2,"52",2,NA,NA,1,1
"001042024","01",1,1,"62",1,2,"38",1,1
"001042024","02",2,2,"59",2,NA,NA,5,1
"001042024","03",3,1,"22",1,2,"62",2,4
"001042024","04",3,1,"21",1,2,"43",2,4
"001052031","01",1,1,"78",2,NA,NA,1,1
"001052031","02",2,2,"58",2,NA,NA,5,1
"001052031","03",4,1,"32",1,2,"33",1,1
"001052031","04",3,2,"32",1,2,"22",5,1
"001052031","05",5,2,"10",1,1,"14",4,4
"001052031","06",3,1,"31",1,2,"23",1,1
"001052031","07",4,2,"22",1,2,"23",5,1
"001052045","01",1,1,"79",2,NA,NA,3,1
"001052045","02",2,2,"75",2,NA,NA,5,1
"001062054","01",1,2,"70",2,NA,NA,3,2
"001112094","01",1,1,"64",1,2,"82",1,1
"001142106","01",1,1,"45",1,2,"22",1,1
"001142106","02",2,2,"45",2,NA,NA,5,1
"001142106","03",3,1,"20",1,2,"45",6,4
"001142106","04",3,2,"12",1,1,"22",4,4
"001082066","01",1,2,"77",2,NA,NA,3,2
"001162111","01",1,1,"47",1,2,"33",1,1
"001162111","02",2,2,"45",2,NA,NA,5,1
"001162111","03",4,1,"36",1,1,"61",1,1
"001162111","04",3,2,"28",1,2,"52",5,1
"001052031","08",5,2,"04",NA,NA,NA,NA,NA
"001052032","01",1,1,"28",1,2,"15",1,1
"001052032","02",2,2,"23",1,2,"15",5,1
"001052032","03",3,2,"03",NA,NA,NA,NA,NA
"001112088","01",1,1,"54",1,2,"16",1,1
"001112088","02",2,2,"53",1,2,"16",1,1
"001112088","03",3,1,"30",1,2,"62",2,4
"001112088","04",3,2,"20",1,2,"43",5,4
"001112088","05",3,2,"18",1,2,"49",6,4
"001112094","02",2,2,"60",2,NA,NA,1,1
"001112094","03",3,1,"22",1,2,"47",2,4
"001092080","01",1,1,"30",1,2,"33",1,1
"001092080","02",2,2,"26",1,2,"33",1,1
"001092080","03",3,1,"05",NA,NA,NA,NA,NA
"001162111","05",5,2,"02",NA,NA,NA,NA,NA
"001132102","01",1,1,"36",1,2,"23",1,1
"001132102","02",2,2,"41",1,2,"12",1,1
"001132102","03",3,1,"14",1,1,"41",4,4
"001132102","04",3,1,"12",1,1,"22",4,4
"001132102","05",3,2,"10",1,1,"15",4,4
"001012001","01",1,1,"33",2,NA,NA,1,1
"001012001","02",2,2,"25",1,2,"23",5,1
"001012001","03",3,1,"04",NA,NA,NA,NA,NA
"001112088","06",3,1,"17",1,2,"23",6,4
"001112089","01",1,2,"46",2,NA,NA,1,2
"001112089","02",3,2,"22",1,2,"49",1,4
"001112089","03",3,1,"18",1,2,"23",1,4
"001132101","01",1,1,"34",2,NA,NA,1,1
"001132101","02",2,2,"32",1,2,"15",5,1
"001132101","03",3,2,"10",1,1,"15",4,4
"001132101","04",3,1,"01",NA,NA,NA,NA,NA
"001012005","01",1,1,"43",1,2,"33",1,1
"001012005","02",2,2,"31",1,2,"15",5,1
"001012005","03",3,1,"13",1,1,"23",4,4
"001142108","01",1,1,"65",1,2,"02",1,1
"001142108","02",2,2,"52",2,NA,NA,5,1
"001142108","03",3,1,"35",1,2,"33",1,1
"001142108","04",4,2,"37",1,2,"33",5,1
"001142108","05",3,2,"26",1,2,"35",5,4
"001142108","06",3,1,"23",1,2,"34",2,4
"001142108","07",3,2,"22",1,2,"47",5,4
"001142108","08",3,1,"20",1,2,"45",1,4
"001142108","09",3,2,"20",1,2,"43",5,4
"001142108","10",3,1,"19",1,2,"45",1,4
"001142108","11",3,1,"29",1,2,"33",1,4
"001012005","04",3,2,"05",NA,NA,NA,NA,NA
"001102083","04",3,1,"22",1,2,"43",2,4
"001032015","02",2,2,"46",1,2,"01",1,1
"001032015","03",3,2,"19",1,2,"42",2,4
"001032015","04",3,2,"15",1,1,"23",4,4
"001032015","05",3,1,"13",1,1,"23",4,4
"001042019","01",1,1,"45",1,2,"13",1,1
"001042019","02",2,2,"45",2,NA,NA,1,1
"001042019","03",3,2,"22",1,2,"33",1,4
"001042019","04",3,2,"21",1,2,"16",5,4
"001042019","05",3,2,"19",1,1,"42",4,4
"001042019","06",3,2,"18",1,1,"42",4,4
"001042019","07",3,1,"16",1,1,"23",4,4
"001042019","08",3,2,"12",1,1,"15",4,4
"001042019","09",3,1,"09",1,1,"13",NA,NA
"001042024","05",7,2,"80",2,NA,NA,5,2
"001042025","02",2,2,"28",1,2,"21",1,1
"001042025","03",3,2,"08",1,1,"12",NA,NA
"001042025","04",3,2,"04",NA,NA,NA,NA,NA
"001042025","05",6,2,"76",2,NA,NA,1,2
"001052038","02",2,2,"35",2,NA,NA,5,1
"001052038","03",3,1,"17",1,2,"15",2,4
"001052038","04",3,1,"15",1,2,"14",1,4
"001052038","05",3,1,"10",1,1,"14",4,4
"001072058","02",2,2,"30",1,2,"23",5,1
"001072058","03",3,1,"09",1,1,"14",NA,NA
"001072058","04",3,1,"08",1,1,"13",NA,NA
"001072058","05",3,1,"06",1,1,"11",NA,NA
"001072058","06",3,1,"04",NA,NA,NA,NA,NA
"001092079","06",3,2,"21",1,2,"14",5,4
"001102081","08",3,1,"17",1,2,"15",2,4
"001132103","01",1,1,"59",2,NA,NA,1,1
"001132103","02",2,2,"60",2,NA,NA,5,1
"001132103","03",3,2,"19",1,2,"43",2,4
"001142109","07",3,1,"14",1,1,"23",4,4
"001142109","08",3,1,"12",1,1,"21",4,4
"001142110","01",1,1,"53",2,NA,NA,1,1
"001142110","02",2,2,"46",2,NA,NA,1,1
"001142110","03",3,1,"29",1,2,"32",6,4
"001142110","04",3,2,"26",1,2,"15",1,4
"001142110","05",3,2,"17",1,1,"44",4,4
"001142110","06",3,2,"14",1,1,"41",4,4
"001162113","01",1,2,"48",2,NA,NA,1,2
"001162113","02",3,2,"25",1,2,"43",1,4
"001162113","03",3,1,"24",1,2,"22",1,1
"001162113","04",4,2,"20",1,2,"33",5,1
"001162113","05",3,2,"18",1,1,"42",4,4
"001162113","06",3,2,"15",1,1,"41",4,4
"001142108","12",3,1,"28",1,2,"33",1,4
"001053025","01",1,1,"29",1,2,"33",1,1
"001053025","02",2,2,"27",1,2,"33",5,1
"001053025","03",3,1,NA,NA,NA,NA,NA,NA
"001053022","01",1,1,"36",1,2,"33",1,1
"001053022","02",2,2,"30",1,2,"15",5,1
"001053022","03",3,1,"13",1,1,"21",4,4
"001053024","01",1,1,"50",1,2,"62",1,1
"001053024","02",2,2,"34",1,2,"23",5,1
"001053024","03",3,1,"18",1,2,"49",2,4
"001153108","01",1,1,"38",1,2,"14",1,1
"001153109","01",1,2,"99",2,NA,NA,3,2
"001053031","01",1,1,"32",1,2,"33",1,1
"001053031","02",2,2,"28",1,2,"15",5,1
"001053031","03",3,2,"06",2,NA,NA,NA,NA
"001053032","01",1,1,"36",1,2,"23",1,1
"001053032","02",2,2,"38",2,NA,NA,5,1
"001053035","01",1,1,"47",1,2,"23",3,1
"001053035","02",2,2,"41",1,2,"23",5,1
"001053035","03",3,2,"13",1,1,"23",4,4
"001053035","04",3,2,"11",1,1,"15",4,4
"001053036","01",1,1,"24",1,2,"21",1,1
"001053047","01",1,1,"35",1,2,"22",1,1
"001053047","02",2,2,"31",1,2,"21",1,1
"001053047","03",3,2,"11",1,1,"21",4,4
"001053047","04",3,2,"02",NA,NA,NA,NA,NA
"001123097","01",1,1,"48",1,2,"16",1,1
"001123097","02",2,2,"50",2,NA,NA,5,1
"001123097","03",3,1,"26",1,2,"33",1,1
"001123097","04",3,1,"21",1,2,"43",1,1
"001123097","05",3,1,"19",1,2,"23",1,4
"001123097","06",3,2,"25",1,2,"33",5,4
"001153107","01",1,1,"48",2,NA,NA,1,1
"001153107","02",2,2,"49",2,NA,NA,1,1
"001153107","03",3,2,"29",1,2,"15",1,4
"001153107","04",3,2,"17",1,2,"46",2,4
"001153107","05",3,2,"14",1,1,"41",4,4
"001153108","02",2,2,"37",2,NA,NA,1,1
"001153108","03",3,1,"13",1,1,"23",4,4
"001053039","01",1,1,"42",1,2,"15",1,1
"001053039","02",2,2,"40",1,2,"23",1,1
"001053039","03",3,2,"21",1,1,"61",4,4
"001053039","04",3,2,"14",1,1,"41",4,4
"001103084","01",1,1,"76",2,NA,NA,1,1
"001103084","02",2,2,"60",2,NA,NA,5,1
"001023003","01",1,1,"63",2,NA,NA,1,1
"001053050","01",1,1,"80",1,2,"14",3,1
"001053050","02",2,2,"67",2,NA,NA,5,1
"001093076","01",1,1,"48",1,2,"39",1,1
"001093076","02",2,2,"31",1,2,"33",5,1
"001093076","03",3,2,"13",1,1,"23",4,4
"001093076","04",3,1,"11",1,1,"15",4,4
"001093076","05",3,1,"04",NA,NA,NA,NA,NA
